Run ID,Transform Init,Transforms,Output Transform,Fold,Best Epoch,Test F1,Test Precision,Test Recall,Test Accuracy,TN,FP,FN,TP
5s6ta0ru,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.5, 0.5))",None,1,11,0.010204081632653062,0.005988023952095809,0.034482758620689655,,135,166,28,1
22blocbw,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.3, 0.3))",None,1,13,0.0,0.0,0.0,,132,169,29,0
xajwid1y,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.1, 0.1))",None,1,38,0.0,0.0,0.0,,148,153,29,0
awj090sw,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.09, 0.09))",None,1,31,0.0,0.0,0.0,,146,155,29,0
mf60p0kf,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=7, prob=0.5, distort_limit=(-0.03, 0.03))",None,1,23,0.0904977375565611,0.052083333333333336,0.3448275862068966,,119,182,19,10
5m3bcymv,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.5, 0.5))",None,1,38,0.010362694300518137,0.006097560975609756,0.034482758620689655,,138,163,28,1
x8qgsw5i,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.3, 0.3))",None,1,33,0.0,0.0,0.0,,180,121,29,0
r8v9i7dh,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.1, 0.1))",None,1,13,0.0,0.0,0.0,,149,152,29,0
9bi55hj2,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.09, 0.09))",None,1,31,0.16080402010050251,0.09411764705882351,0.5517241379310345,,147,154,13,16
juwz1qvc,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=3, prob=0.5, distort_limit=(-0.03, 0.03))",None,1,14,0.0,0.0,0.0,,151,150,29,0
i8yl59wc,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.5, 0.5))",None,1,11,0.0,0.0,0.0,,134,167,29,0
7i3dfibl,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.3, 0.3))",None,1,26,0.10526315789473684,0.062111801242236024,0.3448275862068966,,150,151,19,10
xkq05gdt,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.1, 0.1))",None,1,35,0.011111111111111112,0.006622516556291391,0.034482758620689655,,151,150,28,1
zn4dx5ac,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.09, 0.09))",None,1,38,0.0,0.0,0.0,,147,154,29,0
d1apu88i,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=5, prob=0.5, distort_limit=(-0.03, 0.03))",None,1,38,0.0,0.0,0.0,,151,150,29,0
ulo4ayod,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))",None,None,1,19,0.0,0.0,0.0,,157,144,29,0
c7x3y43v,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.5, 0.5))",None,0,18,0.015037593984962409,0.009433962264150945,0.037037037037037035,,98,105,26,1
ernommx3,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.3, 0.3))",None,0,13,0.06557377049180327,0.058823529411764705,0.07407407407407407,,171,32,25,2
pnavwbvq,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.1, 0.1))",None,0,20,0.050420168067226885,0.03260869565217391,0.1111111111111111,,114,89,24,3
ypteztwa,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.09, 0.09))",None,0,19,0.050420168067226885,0.03260869565217391,0.1111111111111111,,114,89,24,3
vpt9xzc0,"CT.TransformResize((600, 400))
CT.TransformPad((600, 400))","MT.RandGridDistortion(num_cells=9, prob=0.5, distort_limit=(-0.03, 0.03))",None,0,15,0.047244094488188976,0.03,0.1111111111111111,,106,97,24,3
